date,tip_import,iso,pais,pais_lat,pais_lng,distr_code,distr_name,cty_ref,cty_lat,cty_lng,titulo,chap,fob,flete,insurance,cif,salvaguardia,salvaguardia_espec,fodinfa,ice_advalorem,ice_espec,iva,advalorem,advalorem_espec,duties
2014-01,IMP.GRAL.,BE,Belgica,50.503887,4.469936,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833," Muebles; mobiliario medicoquirúrgico; artículos de cama y similares; luminarias y aparatos de alumbrado no expresados ni comprendidos en otra parte; anuncios, letreros y placas indicadoras, luminosos y artículos similares; construcciones prefabricadas",94,5365.748,683.335,29.874,6078.957,0.0,0.0,30.36,0.0,0.0,951.93,1823.65,0.0,2805.94
2014-01,IMP.GRAL.,BE,Belgica,50.503887,4.469936,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833," Papel y cartón; manufacturas de pasta de celulosa, papel o cartón",48,109422.59,0.0,1050.702,110473.29199999999,0.0,0.0,613.57,0.0,0.0,14800.05,0.0,0.0,15413.62
2014-01,IMP.GRAL.,BE,Belgica,50.503887,4.469936,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833, Plástico y sus manufacturas,39,213400.43899999998,1050.841,634.4999999999999,215085.78,0.0,0.0,1098.2,0.0,0.0,26489.41,0.0,0.0,27587.61
2014-01,IMP.GRAL.,BE,Belgica,50.503887,4.469936,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833, Productos diversos de las industrias químicas,38,8213.0,1100.24,0.9,9314.14,0.0,0.0,46.57,0.0,0.0,1123.28,0.0,0.0,1169.85
2014-01,IMP.GRAL.,BE,Belgica,50.503887,4.469936,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833, Productos farmacéuticos,30,585.77,0.0,6.06,591.83,0.0,0.0,3.06,0.0,0.0,0.0,0.0,0.0,3.06
2014-01,IMP.GRAL.,BE,Belgica,50.503887,4.469936,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833, Productos químicos orgánicos,29,208617.37,0.0,364.88000000000005,208982.25,0.0,0.0,1099.35,0.0,0.0,26516.600000000002,0.0,0.0,27615.95
2014-01,IMP.GRAL.,BE,Belgica,50.503887,4.469936,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833," Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos; partes de estas máquinas o aparatos",84,1438940.1749999998,27086.165,2104.1,1468130.44,0.0,0.0,4443.66,0.0,0.0,80375.13,1275.68,0.0,86094.46999999999
2014-01,IMP.GRAL.,BE,Belgica,50.503887,4.469936,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833," Vehículos automóviles, tractores, velocípedos y demás vehículos terrestres; sus partes y accesorios",87,10767.900000000001,559.629,68.122,11395.651,0.0,0.0,56.97,0.0,0.0,1406.33,215.97,0.0,1679.27
2014-01,IMP.GRAL.,BE,Belgica,50.503887,4.469936,055,Quito,Quito,-0.2186,-78.5097," Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos medicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos",90,382.832,0.81,0.71,384.352,0.0,0.0,1.92,0.0,0.0,46.35,0.0,0.0,48.27
2014-01,IMP.GRAL.,BE,Belgica,50.503887,4.469936,055,Quito,Quito,-0.2186,-78.5097," Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos; partes de estas máquinas o aparatos",84,582.62,54.35,1.36,638.33,0.0,0.0,3.19,0.0,0.0,88.47,95.74,0.0,187.39999999999998
2014-01,IMP.GRAL.,BE,Belgica,50.503887,4.469936,055,Quito,Quito,-0.2186,-78.5097, Vidrio y sus manufacturas,70,373.03,0.0,2.12,375.15,0.0,0.0,2.18,0.0,0.0,60.49,65.47,0.0,128.14
